"id","textDisplay","authorDisplayName","publishedAt"
"UgwAMEtKDounmJvVGxd4AaABAg.A-em-f2tHu9A-ibHnWT0Yk","Thank you for learning with us! 🥰","@bbclearningenglish","2024-02-12T14:56:06Z"
"UgzBAxY7bmM9cwJ1_Up4AaABAg.A-J9TCHwgw3A-JI3OKiHiQ","Greetings from London 👋","@bbclearningenglish","2024-02-02T09:39:06Z"
"UgybRYnRGmtmXaBhjmJ4AaABAg.A-CA6P_71bEA-CNDp-sN3D","Thank you for learning with us 🥰","@bbclearningenglish","2024-01-30T17:09:32Z"
"UgwM47zgKEkO5EZlK354AaABAg.A-0ctfs-j9HA-1LeMWJaVb","Thanks for watching 😊👍","@bbclearningenglish","2024-01-26T10:24:11Z"
"Ugx5N2Sv45grOsmYz054AaABAg.9z_yc2SSCHQ9zaBmnR7OOd","What are your big dreams? 😊","@bbclearningenglish","2024-01-15T11:59:13Z"
"UgwiTg4w-91733kvnFd4AaABAg.9yIe5aE0dhV9yIgCbtE0A8","Both Beth and Neil are speaking with a British accent - they are from the UK.","@bbclearningenglish","2023-12-14T10:56:48Z"
"UgzHfb5f20efTjMTM1d4AaABAg.9xz3tDsr_Lt9xzA8Xhubg9","You&#39;re welcome 😊","@bbclearningenglish","2023-12-06T11:43:04Z"
"Ugzf0Kiew_XMULCDvWN4AaABAg.9xe8GJQaHR79xeNL_yk3Rw","We&#39;re glad you discovered us! We also have a website where you can improve your English with more courses, worksheets and quizzes: <a href=""https://www.bbc.co.uk/learningenglish/"">https://www.bbc.co.uk/learningenglish/</a> 😁","@bbclearningenglish","2023-11-28T09:54:24Z"
"UgwfF14U9c9IooyPK0V4AaABAg.9x5nyU7ra-0A-hzFCzgnCR","Ok","@user-jn7mj2qv2w","2024-02-12T09:06:13Z"
"Ugx1ofCNXKV6_iU6MjZ4AaABAg.9wIMV95nN6f9wIOb2LvKRd","Thank you very much!","@bbclearningenglish","2023-10-25T15:11:27Z"
"UgzC5a5VwqTzxThP2Dh4AaABAg.9vymAuI4KZX9vymL-ii5E-","Thank you so much!","@bbclearningenglish","2023-10-17T15:03:32Z"
"Ugy7DLafsQ3-lwKDV6d4AaABAg.9uIl9XzTMQa9uK2WgYqf4D","Thank you so much! Make sure you subscribe and hit the bell so you never miss any of our videos!","@bbclearningenglish","2023-09-06T13:34:11Z"
"UgzWE-Kw8j0W1d9XXFx4AaABAg.9uDqcXIAPHW9uEM45m36t5","That&#39;s great to hear! What do you dream about being able to use your English for?","@bbclearningenglish","2023-09-04T08:29:35Z"
"UgzWE-Kw8j0W1d9XXFx4AaABAg.9uDqcXIAPHW9uEyhOcEdmY","I am teacher. For my carrier building  i want speak english fluently. When i speak English fluently i get more teaching options in other countries","@ayishajazah9292","2023-09-04T14:15:53Z"
"UgzSCE6diERGXa6qt954AaABAg.9slRn5HIhvE9spFqmyrdtd","Hello 😊","@bbclearningenglish","2023-07-31T08:43:33Z"
"UgzZMphGoG3Pga2nw-x4AaABAg.9siVB3-9Pbq9sv_IGNgEIW","Hey 👋","@cyberlife3303","2023-08-02T19:37:39Z"
"UgyaFBFhD4yQYZQKDlV4AaABAg.9s6AtY_j7Kf9s6KWH0AAdX","Great definitions! Thanks for sharing. 💪","@bbclearningenglish","2023-07-13T12:39:14Z"
"Ugz9QmFFfgiJ5qC-rjt4AaABAg.9s3Kc9fk2w29sc_J8-Lr4J","Is Listening while sleeping useful to improve our English ? <br>And what would you advise to improve speaking ?","@nuranxankisizade6990","2023-07-26T10:32:12Z"
"UgwbxpaifXkOJ-ts4014AaABAg.9rkDj4yb_DU9rkG58fxTzX","Thanks! We&#39;re glad you think so!","@bbclearningenglish","2023-07-04T13:38:03Z"
"UgwB3ZK3-6BR3kRSipt4AaABAg.9rhCxAJUlMp9w9XsMbHkgt","Sa am I😊","@m3_music.1","2023-10-22T04:39:18Z"
"UgwB3ZK3-6BR3kRSipt4AaABAg.9rhCxAJUlMp9wRZXVROzwd","Me too❤","@unkno268","2023-10-29T04:40:07Z"
"UgwB3ZK3-6BR3kRSipt4AaABAg.9rhCxAJUlMp9wbtRlxj_fi","Assalamu aleykum","@cmp_drifter","2023-11-02T14:14:29Z"
"UgwB3ZK3-6BR3kRSipt4AaABAg.9rhCxAJUlMp9we-CqeV_uI","Me too","@binaryinternationalunivers3000","2023-11-03T09:52:06Z"
"UgwB3ZK3-6BR3kRSipt4AaABAg.9rhCxAJUlMp9wk-mGoQONQ","Me too😅","@azizbekhalimov4590","2023-11-05T17:52:31Z"
"UgwB3ZK3-6BR3kRSipt4AaABAg.9rhCxAJUlMp9wmE07Ew7Ne","I&#39;m here🖐🏼","@elgnerss","2023-11-06T14:35:21Z"
"UgwB3ZK3-6BR3kRSipt4AaABAg.9rhCxAJUlMp9wq_rddGk1N","Me too❤️‍🩹","@kira_xxl","2023-11-08T07:12:00Z"
"UgwB3ZK3-6BR3kRSipt4AaABAg.9rhCxAJUlMp9x5tF8zXfhw","Me to🎉🎉🎉🎉","@guzal6116","2023-11-14T15:09:13Z"
"UgwB3ZK3-6BR3kRSipt4AaABAg.9rhCxAJUlMp9x6Bd7Nm5cW","Zor","@shaxzodqochqorov2109","2023-11-14T17:58:39Z"
"UgwB3ZK3-6BR3kRSipt4AaABAg.9rhCxAJUlMp9x9ndvHWKF0","So am i","@ZayniddinKamoliddinov","2023-11-16T03:37:16Z"
"UgwB3ZK3-6BR3kRSipt4AaABAg.9rhCxAJUlMp9xBR--kpc8z","Uzbek sila","@diyorbekrustamovich2868","2023-11-16T18:49:03Z"
"UgwB3ZK3-6BR3kRSipt4AaABAg.9rhCxAJUlMp9xG8I5s_cBk","I&#39;m from Namangan,in Uzbekistan🇺🇿","@NetHunter_FF","2023-11-18T14:41:50Z"
"UgwB3ZK3-6BR3kRSipt4AaABAg.9rhCxAJUlMp9xJu_geghWq","Me too","@abu_02","2023-11-20T01:50:16Z"
"UgwB3ZK3-6BR3kRSipt4AaABAg.9rhCxAJUlMp9xL5fhuIIj9","Jeal up Uzbekla hammayoda🔥🥲","@AL1YEVVV_crash","2023-11-20T12:55:11Z"
"UgwB3ZK3-6BR3kRSipt4AaABAg.9rhCxAJUlMp9xR9Fuqy6f_","Me too","@zuxriddinmurodov2044","2023-11-22T21:21:55Z"
"UgwB3ZK3-6BR3kRSipt4AaABAg.9rhCxAJUlMp9xRcbubP2qG","Me too😊","@malikayoldoshboyeva7346","2023-11-23T01:47:12Z"
"UgwB3ZK3-6BR3kRSipt4AaABAg.9rhCxAJUlMp9xT8no2miAH","I&#39;m from Zomin,in Uzbekistan","@GayratXojanov-gx1cz","2023-11-23T15:56:26Z"
"UgwB3ZK3-6BR3kRSipt4AaABAg.9rhCxAJUlMp9xa0HYGNqfM","I from Brazil!!!!","@Ir11129","2023-11-26T17:15:54Z"
"UgwB3ZK3-6BR3kRSipt4AaABAg.9rhCxAJUlMp9xbosrc6Wtl","Me too","@madinasoliyeva7826","2023-11-27T10:06:01Z"
"UgwB3ZK3-6BR3kRSipt4AaABAg.9rhCxAJUlMp9xhcKv7CJtT","Me too","@asilbekxudoyqulov467","2023-11-29T16:11:50Z"
"UgwB3ZK3-6BR3kRSipt4AaABAg.9rhCxAJUlMp9xmG0sPlYEY","Me too","@Anime_world_uz","2023-12-01T11:24:19Z"
"UgwB3ZK3-6BR3kRSipt4AaABAg.9rhCxAJUlMp9xpAs7A7JVT","Hi me to","@user-kg2zj5jk9m","2023-12-02T14:37:01Z"
"UgwB3ZK3-6BR3kRSipt4AaABAg.9rhCxAJUlMp9xrdKXsN0av","Shouldn&#39;t you take serious Russian 🤔","@hemat297","2023-12-03T13:32:56Z"
"UgwB3ZK3-6BR3kRSipt4AaABAg.9rhCxAJUlMp9xtnMADUJSZ","I&#39;m from Uzbekistan","@MayaNostalgiya","2023-12-04T09:39:01Z"
"UgwB3ZK3-6BR3kRSipt4AaABAg.9rhCxAJUlMp9y2MOPXpLOb","Me too❤","@user-qz5qe9yx4h","2023-12-08T02:47:04Z"
"UgwB3ZK3-6BR3kRSipt4AaABAg.9rhCxAJUlMp9yR-U_PwWlK","Me too😢","@munisaquvondiqova2523","2023-12-17T16:27:56Z"
"UgwB3ZK3-6BR3kRSipt4AaABAg.9rhCxAJUlMp9yR8uXU4q_F","I&#39;m from Kazakhstan🤝👋","@Nomatter-mk9mb","2023-12-17T17:50:15Z"
"UgwB3ZK3-6BR3kRSipt4AaABAg.9rhCxAJUlMp9yT6CaJE0pl","qaeridansan buvini amiga skay","@user-vg1cs9wc2r","2023-12-18T12:05:08Z"
"UgwB3ZK3-6BR3kRSipt4AaABAg.9rhCxAJUlMp9yh-30rTBPW","Assalomu aleykum","@gulchehraoymatova-ih3my","2023-12-24T06:51:16Z"
"UgwB3ZK3-6BR3kRSipt4AaABAg.9rhCxAJUlMp9yn1x2kusIi","Shottayam Uzbelami😂😂😂","@Chala_Shoir001","2023-12-26T15:11:58Z"
"UgwB3ZK3-6BR3kRSipt4AaABAg.9rhCxAJUlMp9yn4plhqfxf","Yeah bro me too","@LeoKim842","2023-12-26T15:37:11Z"
"UgwB3ZK3-6BR3kRSipt4AaABAg.9rhCxAJUlMp9yu_UfqnI0l","Nobody cares","@yerasylnikolayevich8899","2023-12-29T13:28:28Z"
"UgwB3ZK3-6BR3kRSipt4AaABAg.9rhCxAJUlMp9yxWoVsWoPR","Here am i","@jabborovamuslima05","2023-12-30T16:54:05Z"
"UgwB3ZK3-6BR3kRSipt4AaABAg.9rhCxAJUlMp9z5vwpsz8Rj","Me too","@user-xd4gt7qx2o","2024-01-03T08:35:35Z"
"UgwB3ZK3-6BR3kRSipt4AaABAg.9rhCxAJUlMp9z6lrWrngni","Congratulations","@asilbek9546","2024-01-03T16:26:43Z"
"UgwB3ZK3-6BR3kRSipt4AaABAg.9rhCxAJUlMp9z75bMqljyy","Me too❤","@user-vg1ll5ms9x","2024-01-03T19:28:00Z"
"UgwB3ZK3-6BR3kRSipt4AaABAg.9rhCxAJUlMp9zBWSXsm0CY","I m from morrcoo","@brahimaz2194","2024-01-05T12:39:34Z"
"UgwB3ZK3-6BR3kRSipt4AaABAg.9rhCxAJUlMp9zBnQo3ubun","I&#39;m from TURKMENISTAN 🇹🇲<br>Hello Uzbekistan 🇺🇿","@hanfive","2024-01-05T15:16:37Z"
"UgwB3ZK3-6BR3kRSipt4AaABAg.9rhCxAJUlMp9zByxaZVPVb","Aka shaftoli bormi","@DREADNOVA01","2024-01-05T16:57:20Z"
"UgwB3ZK3-6BR3kRSipt4AaABAg.9rhCxAJUlMp9zNWkjizdCP","So am I.","@user-kx1hq9te9e","2024-01-10T04:33:04Z"
"UgwB3ZK3-6BR3kRSipt4AaABAg.9rhCxAJUlMp9zOglA1LCK2","I&#39;am from algeria🇩🇿 and vive palstaine🇰🇼","@meriemmeriem9143","2024-01-10T15:28:29Z"
"UgwB3ZK3-6BR3kRSipt4AaABAg.9rhCxAJUlMp9zQSPtQgKA5","Me too😊","@RisolatxonOtajonova-fr3hi","2024-01-11T07:52:51Z"
"UgwB3ZK3-6BR3kRSipt4AaABAg.9rhCxAJUlMp9zRT1Ro6iE7","I am from too","@user-zp6bz2ew6c","2024-01-11T17:17:30Z"
"UgwB3ZK3-6BR3kRSipt4AaABAg.9rhCxAJUlMp9zVYRser_r0","Me too 😁","@user-sf8kq7cj7f","2024-01-13T07:21:45Z"
"UgwB3ZK3-6BR3kRSipt4AaABAg.9rhCxAJUlMp9zW_eUCiBcL","Me too❤🇺🇿🇺🇿🇺🇿🇺🇿","@RuslanRazzoqov-yl1jx","2024-01-13T17:00:20Z"
"UgwB3ZK3-6BR3kRSipt4AaABAg.9rhCxAJUlMp9zY2nmXRuqI","IELTS LISTENINGNI OSHIRISH UCHUN KIRGSNLAR BIRGAMIZ😂","@Mermaidscalesfan0228","2024-01-14T06:42:59Z"
"UgwB3ZK3-6BR3kRSipt4AaABAg.9rhCxAJUlMp9zhjamh7kzM","Me too","@name12552","2024-01-18T10:18:06Z"
"UgwB3ZK3-6BR3kRSipt4AaABAg.9rhCxAJUlMp9zi9ZWk3Xcj","I`m from Namangan in Uzbekistan","@AbdulazizSamijonov-wj3gt","2024-01-18T14:13:43Z"
"UgwB3ZK3-6BR3kRSipt4AaABAg.9rhCxAJUlMp9zjsNmeQYA5","Where do yu livi in Uzbekistan","@RigormortiS42","2024-01-19T06:13:18Z"
"UgwB3ZK3-6BR3kRSipt4AaABAg.9rhCxAJUlMp9zpxj72kwgB","Me too","@MuxarramxonXolmirzayeva","2024-01-21T14:55:29Z"
"UgwB3ZK3-6BR3kRSipt4AaABAg.9rhCxAJUlMp9zzS47SdiW5","Me too","@nurlan-zq3ct","2024-01-25T07:22:32Z"
"UgwB3ZK3-6BR3kRSipt4AaABAg.9rhCxAJUlMpA-4g5UiiGvZ","Same here","@RanoMirturgunova","2024-01-27T17:29:14Z"
"UgwB3ZK3-6BR3kRSipt4AaABAg.9rhCxAJUlMpA-BMJdUouO3","Qoto bo","@user-ge3ez4js9t","2024-01-30T07:42:21Z"
"UgwB3ZK3-6BR3kRSipt4AaABAg.9rhCxAJUlMpA-BwlXlcrvC","Mashalah I love Uzbekistan 🇺🇿","@nasrinalka","2024-01-30T13:09:37Z"
"UgwB3ZK3-6BR3kRSipt4AaABAg.9rhCxAJUlMpA-E8BZ2Ix-M","Me too","@MustafoIbragimov-lg9qr","2024-01-31T09:36:39Z"
"UgwB3ZK3-6BR3kRSipt4AaABAg.9rhCxAJUlMpA-EgIiNbbSF","Welcome to the BBC learning English","@muktafiy","2024-01-31T14:43:27Z"
"UgwB3ZK3-6BR3kRSipt4AaABAg.9rhCxAJUlMpA-EulmQkNtC","Me too","@user-us4eg1ot6q","2024-01-31T16:49:54Z"
"UgwB3ZK3-6BR3kRSipt4AaABAg.9rhCxAJUlMpA-F-yIK54hg","Hello mr uzbek boy. I see you are training","@tapl6664","2024-01-31T17:44:02Z"
"UgwB3ZK3-6BR3kRSipt4AaABAg.9rhCxAJUlMpA-GyvsaThqM","Also as me🎉","@user-hu1wg9mu4e","2024-02-01T12:04:42Z"
"UgwB3ZK3-6BR3kRSipt4AaABAg.9rhCxAJUlMpA-Msqx8mdVY","me too","@sattorvv","2024-02-03T19:07:03Z"
"UgwB3ZK3-6BR3kRSipt4AaABAg.9rhCxAJUlMpA-UWHizGB9H","ok","@ovidiucodreanu7352","2024-02-06T18:15:03Z"
"UgwB3ZK3-6BR3kRSipt4AaABAg.9rhCxAJUlMpA-ZTGjCugkG","Me too","@FarangizBoynazarova-qd1oy","2024-02-08T16:24:54Z"
"UgwB3ZK3-6BR3kRSipt4AaABAg.9rhCxAJUlMpA-aQs0szrDn","Me too","@user-bu2gq8eq6t","2024-02-09T10:42:24Z"
"UgwB3ZK3-6BR3kRSipt4AaABAg.9rhCxAJUlMpA-auSK9WzKP","India","@devarshishukla4299","2024-02-09T15:09:38Z"
"UgwB3ZK3-6BR3kRSipt4AaABAg.9rhCxAJUlMpA-fjt9beW3A","Im from russia and my best friend is from Uzbekistan🇷🇺🤝🇺🇿","@fishoquteanimatr2214","2024-02-11T12:13:31Z"
"UgwB3ZK3-6BR3kRSipt4AaABAg.9rhCxAJUlMpA-lDcP6wjal","Metoo dude","@nurgk1","2024-02-13T15:18:19Z"
"UgwB3ZK3-6BR3kRSipt4AaABAg.9rhCxAJUlMpA0CcHk42omc","Me too","@ShoxjahonOktamov","2024-02-24T16:01:17Z"
"UgwB3ZK3-6BR3kRSipt4AaABAg.9rhCxAJUlMpA0I7NS1vnsF","Yes Iʼm","@Yan571_SAV","2024-02-26T19:17:53Z"
"UgwB3ZK3-6BR3kRSipt4AaABAg.9rhCxAJUlMpA0MMY1cOs9N","Me too.","@Brothershorts2","2024-02-28T10:47:22Z"
"UgwB3ZK3-6BR3kRSipt4AaABAg.9rhCxAJUlMpA0Sa8b8p8Mu","Me too 😊","@nellyanvar2269","2024-03-01T20:50:24Z"
"UgwB3ZK3-6BR3kRSipt4AaABAg.9rhCxAJUlMpA0iMLyJaf6P","Nexia 2 legenda","@Dilshod-nw4kj","2024-03-08T09:08:15Z"
"UgwB3ZK3-6BR3kRSipt4AaABAg.9rhCxAJUlMpA1-uV_71cXm","Me too","@user-pq5ec1cv4l","2024-03-15T14:01:43Z"
"UgwB3ZK3-6BR3kRSipt4AaABAg.9rhCxAJUlMpA10Bw5tUf7k","Me too","@cakes_byDaniyarovna","2024-03-15T16:42:46Z"
"UgwB3ZK3-6BR3kRSipt4AaABAg.9rhCxAJUlMpA1GfZgVSHBP","I am also","@gulbahorxidirova7614","2024-03-22T02:18:18Z"
"UgwB3ZK3-6BR3kRSipt4AaABAg.9rhCxAJUlMpA1IRp50L0-n","Hi me too","@A_S_182","2024-03-22T18:47:58Z"
"UgwB3ZK3-6BR3kRSipt4AaABAg.9rhCxAJUlMpA1KyLnfSrOb","Me too😊","@NargizaUmrzakiva","2024-03-23T18:19:23Z"
"Ugys1xfw6Z-54RRReAd4AaABAg.9rf14_jaQ5t9rfJFFv8J3E","I wish I visit Japan one day❤","@rachidabenaissa9146","2023-07-02T15:29:27Z"
"Ugyt7_GaCZtY6GkoL1l4AaABAg.9rZ4v8sj9uU9rcAwNbZR_C","A big thanks and hello from London! 😊","@bbclearningenglish","2023-07-01T10:19:06Z"
"UgxxFMiuwg7z603qR354AaABAg.9rG0Zi-lubfA-E9opDOXuF","greetings from turkiye, turkic bro","@moralmanmanmoral","2024-01-31T09:50:53Z"
"UgxxFMiuwg7z603qR354AaABAg.9rG0Zi-lubfA0I820_8j5b","Hi! Of course ,I think you are idea correct 😊","@Yan571_SAV","2024-02-26T19:23:42Z"
"UgyJNR1UP9li00IUpgF4AaABAg.9qyuEhJBaf29xGIwG1sDOL","This is great. I love this program.","@KING_SADAT","2023-11-18T16:14:50Z"
"UgxGqbSGtzG0yIU9J9p4AaABAg.9qKnbqcAhyw9qKsyzeJsyV","Hello Hassan. Are you enjoying our videos?","@bbclearningenglish","2023-05-30T11:15:43Z"
"UgwiD49k8kCC4v9d4Z54AaABAg.9qC57wy5_XN9qCP_vWymLO","Nice to meet you! How about you... what is your dream you&#39;d love to achieve?","@bbclearningenglish","2023-05-27T04:16:13Z"
"UgylCb0x76xeCi3ke4x4AaABAg.9qAJoT9PeiT9qAKt20txvz","If you listen to this video on our website, you can slow the audio down by clicking the button in the right hand corner &#39;1x&#39;. It can be very helpful! <a href=""https://www.bbc.co.uk/learningenglish/english/features/6-minute-english_2022/ep-220908"">https://www.bbc.co.uk/learningenglish/english/features/6-minute-english_2022/ep-220908</a>","@bbclearningenglish","2023-05-26T08:56:39Z"
"Ugw_-dxi-VcBw21Sovp4AaABAg.9pvA2ANlsOC9pvqhpBSnRZ","That&#39;s fantastic to hear! Keep up the hard work! 🤩","@bbclearningenglish","2023-05-20T08:35:38Z"
"UgyXutjGTadTUWu7Ild4AaABAg.9pMyqZXxmyyA02OY6t3qT4","Qzumas","@Spector_gg","2024-02-20T16:40:02Z"
"UgyXutjGTadTUWu7Ild4AaABAg.9pMyqZXxmyyA0dtQXKYYpy","me too","@ElmurodNurmamatov02","2024-03-06T15:29:46Z"
"UgyXutjGTadTUWu7Ild4AaABAg.9pMyqZXxmyyA14PlWm6w4G","I m from Pakistan","@jauharali5637","2024-03-17T08:00:37Z"
"UgxUOXMVHqVS4KKIyEt4AaABAg.9ozp9iPAC479pzGCF3qKaM","Visit us","@EasyEnglishStories-mz4mm","2023-05-21T16:24:50Z"
"Ugzg83o_4_MeinVtvbl4AaABAg.9ofr72i0HSN9pgE8eTriA6","what&#39;s dreems you have?","@IQ428","2023-05-14T07:01:18Z"
"Ugz1yUj4SaR6ZtSAIR94AaABAg.9nkSsEAnNPu9nkwlkHVc5C","Hello, welcome! 😊","@bbclearningenglish","2023-03-27T09:54:10Z"
"UgzGidaDzWPe1uyi4_h4AaABAg.9nSXydRBq_o9nU2xQ43OEj","Take a look at our website <a href=""http://www.bbclearningenglish.com/"">www.bbclearningenglish.com</a>","@bbclearningenglish","2023-03-20T11:10:36Z"
"UgwNrJrMrMY_Xu-W8HR4AaABAg.9mtVgZx-jBT9n6KqeaV2U8","Hi, Douaa! 🙌🏻","@andreafixes","2023-03-11T06:05:11Z"
"UgxMgHuD0BUje2Q2WNN4AaABAg.9msMEwG0o329n6KmS8Nazl","Excellent vocabulary list :)","@andreafixes","2023-03-11T06:04:37Z"
"Ugzex53pwsA7qjxODCB4AaABAg.9mhoIt6E7WI9n6KsnQT1ML","Hi, Bryan! 🙌🏻","@andreafixes","2023-03-11T06:05:29Z"
"UgwHj1X8ySicoSPoOht4AaABAg.9mezPVtY4m39n6LCfrxhXv","Hi, Nasiba! 🙌🏻","@andreafixes","2023-03-11T06:08:20Z"
"UgzkpB52_1dpg7ya4ex4AaABAg.9mZCS3TVGRe9n6LG10-5AE","Hi, Samat! 🙌🏻","@andreafixes","2023-03-11T06:08:47Z"
"UgwjTzhYdh8Os1P65_x4AaABAg.9mRfEr6Ufob9n6LHe95PkO","Hi! 🙌🏻","@andreafixes","2023-03-11T06:09:01Z"
"UgxGuPs-u07gAUX1MVh4AaABAg.9mOqWnR6WmM9mOsKZ9rBNo","Glad you thought so! And you&#39;re very welcome.","@bbclearningenglish","2023-02-21T14:21:26Z"
"UgweAQlq8fF12vqAMPR4AaABAg.9mJ7CGeibTA9n6LJQc5heP","That&#39;s great!","@andreafixes","2023-03-11T06:09:15Z"
"UgySLQcHY1yrFAAD9NV4AaABAg.9mITDNfhKDw9n6LLah9srP","Hi, Ingyin! 🙌🏻","@andreafixes","2023-03-11T06:09:33Z"
"Ugwr_NkthMwIGKhTCTh4AaABAg.9mDkDryvZl69mE8oBHL8X7","It&#39;s great that you found it useful! Here is the whole series, in case you want to practise more: <a href=""https://www.youtube.com/playlist?list=PLcetZ6gSk96-FECmH9l7Vlx5VDigvgZpt"">https://www.youtube.com/playlist?list=PLcetZ6gSk96-FECmH9l7Vlx5VDigvgZpt</a>","@bbclearningenglish","2023-02-17T10:22:31Z"
"Ugwr_NkthMwIGKhTCTh4AaABAg.9mDkDryvZl69n6LQcY6hPS","That&#39;s wonderful!","@andreafixes","2023-03-11T06:10:14Z"
"UgxEpnVmGJspXKHZJRN4AaABAg.9mAfnq5mMlJ9n6LP0r1STW","Hi, Royalty! 🙌🏻","@andreafixes","2023-03-11T06:10:01Z"
"UgxStSoOI3kGGb11bil4AaABAg.9m4Zi3_M56K9m6Mu2PSedh","You’re welcome 😊","@bbclearningenglish","2023-02-14T09:51:44Z"
"Ugx_T20D8TK-dBhMgfh4AaABAg.9m12pHxHOdP9ol9NAAsMaW","Hi Amal can we practice on Instagram?","@ElmirMamedov28","2023-04-21T08:24:24Z"
"Ugw9IKhWHCCbse58EF54AaABAg.9liZS0c2wZq9lkEMD8Fz3N","Well said! You are right! dreams can be big or small and they can be different for different people! We hope you can achieve your dreams. 😊","@bbclearningenglish","2023-02-05T10:14:32Z"
"UgyOPU5qqtPz2VCe57V4AaABAg.9l7k35Eaajb9znEmiqVZzj","Bayroqiz ni yawili pastda boʻmidimi😄","@ShohruhmirzoTurgunov","2024-01-20T13:35:33Z"
"UgwJvkgBHt6dL15dwtl4AaABAg.9krXwLQNO2e9krsNzyQTbO","Hi there. No - the order needs to be subject (I) verb (am singing) + adverb (all day). Hope that helps.","@bbclearningenglish","2023-01-14T12:56:20Z"
"UgwXLmCXDFuHMGkHIzV4AaABAg.9kPE4pQ_VmM9kQQfs-HO17","Good luck! We hope you keep learning with us!","@bbclearningenglish","2023-01-03T11:46:46Z"
"Ugy93mFbFdL9WWHHMUR4AaABAg.9jYQ2OQSesZ9ls3zdXEoU_","Hi 👋🏻 let’s practice speaking English?","@user-ow8dl8ik4t","2023-02-08T11:17:52Z"
"Ugy81xR_4FUbbnkqOnp4AaABAg.9jSaKpeTwJC9kBPXNqabYO","i am doing the same brother","@Viflik1","2022-12-28T15:48:08Z"
"Ugy81xR_4FUbbnkqOnp4AaABAg.9jSaKpeTwJC9kBPeCUuhG3","i have no regret but still i lost some friends and feeling small fear but still i did  it","@Viflik1","2022-12-28T15:49:12Z"
"Ugxc8dpW2nvGry5C_8l4AaABAg.9j8srCwoZLh9w-IviYNvx4","Hi from Istanbul ❤","@metrickz1280","2023-10-18T05:16:17Z"
"Ugw8ScgT8bR7CrFbagJ4AaABAg.9j4I6_AZ6409jC1k6PwO9B","Existe sim um podcast disponível nas principais plataformas com o mesmo nome","@cassianosouto8735","2022-12-04T01:08:08Z"
"UgyTdL7k0Euz1IX5epJ4AaABAg.9in86OE6b7k9iojOjhx0fJ","You are so welcome! ❤️","@bbclearningenglish","2022-11-24T14:37:17Z"
"UgzeenpTO2N0fU9NLqR4AaABAg.9hlrUIre0Ev9iOwpK43UIc","Hi","@nicaragua9809","2022-11-14T04:55:09Z"
"UgxbUkqFDsb_qZHwyYl4AaABAg.9hZx_TCQSWL9hZyJRqcxuo","Good luck! 🍀 What is your dream?","@bbclearningenglish","2022-10-24T15:08:23Z"
"UgzC8vvaZ-9WDE5YDul4AaABAg.9hUk9-OrKUK9hZHVFsmpYL","Good to hear! What is your dream? 🥰","@bbclearningenglish","2022-10-24T08:45:32Z"
"UgyPBTauAO1Lrf11t9N4AaABAg.9hTeXjsZ2Nz9hZHwp37CpV","There are subtitles on most of our programmes. Just click the subtitles button and they should appear!","@bbclearningenglish","2022-10-24T08:49:26Z"
"UgyTMqPB-QcxcjoQplV4AaABAg.9hNZxdRDcRh9hP4Dk7sJQ1","Hi! 👋","@bbclearningenglish","2022-10-20T09:37:08Z"
"Ugybor0ovh7xhw0tHnZ4AaABAg.9hC7bZEq-5r9hCSeCEHWwy","Hello","@bbclearningenglish","2022-10-15T12:00:28Z"
"UgyyZRIQWpeIVB2Lslh4AaABAg.9hBqSfIdVgg9hCNmvg_aJu","Hello","@bbclearningenglish","2022-10-15T11:17:58Z"
"UgyLQkGSOnHiQACJSvB4AaABAg.9go5bY00gmx9go6z9TzbEW","Thank you so much, Betty!","@bbclearningenglish","2022-10-05T15:50:05Z"
"Ugx3RLt91OlElXbQlFl4AaABAg.9gk3cTOdK389m1L8boHhWD","Hi I&#39;m from Uzbekistan","@dilafuruzxakimova7568","2023-02-12T11:00:11Z"
"UgynRYwD0gfJZ0Q_WaF4AaABAg.9gRoWbxuZrx9gRpWwcsyxh","Have you seen our &#39;Health and Fitness&#39; 6-minute English box set?","@bbclearningenglish","2022-09-26T14:46:16Z"
"UgwiAyCizhaJQ_20V3l4AaABAg.9gQdp5LQjAD9gR9hq1ME5l","That&#39;s great to hear! Which is your favourite?","@bbclearningenglish","2022-09-26T08:32:09Z"
"Ugw7xNUaaJYIL9VAdpp4AaABAg.9gK5SS-2fMg9gKF4dRneAK","Hi, you can find the script here: <a href=""https://www.bbc.co.uk/learningenglish/english/features/6-minute-english_2022/ep-220908"">https://www.bbc.co.uk/learningenglish/english/features/6-minute-english_2022/ep-220908</a>","@bbclearningenglish","2022-09-23T16:04:25Z"
"Ugw7xNUaaJYIL9VAdpp4AaABAg.9gK5SS-2fMg9gjkWKs1eiQ","thanks","@baonguyenthieu751","2022-10-03T23:08:04Z"
"Ugx2I_Ay7jcFsxJNANx4AaABAg.9gBoF7mSSXk9gBqbTcyBru","It&#39;s never too late to find your dream! Keep looking, keep searching and hopefully you can find your passion soon. 🤞🥰","@bbclearningenglish","2022-09-20T09:47:55Z"
"Ugx2I_Ay7jcFsxJNANx4AaABAg.9gBoF7mSSXk9gCErEOzfxM","Thanks, I really appreciate it. After a long day, watching your humorous conversations videos helps me a lot in reducing some of my fatigue, and ofcouse improves my vocabulary aswell. I wish those who are following the BBC program can improve their English fast so that they will receive a lot of opportunities in the future.","@hunglai9851","2022-09-20T13:28:31Z"
